

tap.pl 1.8

EPQ (Threshold for 0.5 Quantile)	Unweighted Average TAP
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/psiblast-non_iterative/up_Q1YQ41_Q1YQ41_9GAMM.psiblast-non_iterative/up_Q1YQ41_Q1YQ41_9GAMM.psiblast-non_iterative.spouge.1000	0.1336
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/psiblast-non_iterative/up_Q2SW15_Q2SW15_BURTA.psiblast-non_iterative/up_Q2SW15_Q2SW15_BURTA.psiblast-non_iterative.spouge.1000	0.0575
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/psiblast-non_iterative/pfam21_Q2DA32_Q2DA32_ACICY.psiblast-non_iterative/pfam21_Q2DA32_Q2DA32_ACICY.psiblast-non_iterative.spouge.1000	0.1273

EPQ (Threshold for 0.5 Quantile)	Unweighted Average TAP
3 (4e-55)	0.3490

Individual Retrieval Lists and Their TAPs
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/psiblast-non_iterative/up_Q8NQK1_Q8NQK1_CORGL.psiblast-non_iterative/up_Q8NQK1_Q8NQK1_CORGL.psiblast-non_iterative.spouge.1000	0.1114
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/psiblast-non_iterative/up_Q6Z6U9_Q6Z6U9_ORYSJ.psiblast-non_iterative/up_Q6Z6U9_Q6Z6U9_ORYSJ.psiblast-non_iterative.spouge.1000	0.0784
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/psiblast-non_iterative/up_Q1N5Y1_Q1N5Y1_9GAMM.psiblast-non_iterative/up_Q1N5Y1_Q1N5Y1_9GAMM.psiblast-non_iterative.spouge.1000	1.0000
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/psiblast-non_iterative/up_Q39TR9_Q39TR9_GEOMG.psiblast-non_iterative/up_Q39TR9_Q39TR9_GEOMG.psiblast-non_iterative.spouge.1000	0.0192
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/psiblast-non_iterative/up_Q8X0Y8_Q8X0Y8_METAN.psiblast-non_iterative/up_Q8X0Y8_Q8X0Y8_METAN.psiblast-non_iterative.spouge.1000	0.2224
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/psiblast-non_iterative/up_Q87SD0_Q87SD0_VIBPA.psiblast-non_iterative/up_Q87SD0_Q87SD0_VIBPA.psiblast-non_iterative.spouge.1000	0.1529
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/psiblast-non_iterative/up_Q92452_GOX_TALFL.psiblast-non_iterative/up_Q92452_GOX_TALFL.psiblast-non_iterative.spouge.1000	0.0357
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/psiblast-non_iterative/up_Q3TX27_Q3TX27_MOUSE.psiblast-non_iterative/up_Q3TX27_Q3TX27_MOUSE.psiblast-non_iterative.spouge.1000	0.9278
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/psiblast-non_iterative/up_Q2LXV6_Q2LXV6_SYNAS.psiblast-non_iterative/up_Q2LXV6_Q2LXV6_SYNAS.psiblast-non_iterative.spouge.1000	0.1259
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/psiblast-non_iterative/up_Q1V6G1_Q1V6G1_VIBAL.psiblast-non_iterative/up_Q1V6G1_Q1V6G1_VIBAL.psiblast-non_iterative.spouge.1000	0.0762
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/psiblast-non_iterative/pfam21_Q3NZS0_Q3NZS0_9GAMM.psiblast-non_iterative/pfam21_Q3NZS0_Q3NZS0_9GAMM.psiblast-non_iterative.spouge.1000	0.9667
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/psiblast-non_iterative/up_Q4MPF9_Q4MPF9_BACCE.psiblast-non_iterative/up_Q4MPF9_Q4MPF9_BACCE.psiblast-non_iterative.spouge.1000	0.4239
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/psiblast-non_iterative/up_Q45155_Q45155_BACFR.psiblast-non_iterative/up_Q45155_Q45155_BACFR.psiblast-non_iterative.spouge.1000	0.1575
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/psiblast-non_iterative/up_Q3B2B0_Q3B2B0_PELLD.psiblast-non_iterative/up_Q3B2B0_Q3B2B0_PELLD.psiblast-non_iterative.spouge.1000	0.0753
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/psiblast-non_iterative/up_Q2SUV4_Q2SUV4_BURTA.psiblast-non_iterative/up_Q2SUV4_Q2SUV4_BURTA.psiblast-non_iterative.spouge.1000	0.5703
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/psiblast-non_iterative/pfam21_Q1TLH7_Q1TLH7_9MYCO.psiblast-non_iterative/pfam21_Q1TLH7_Q1TLH7_9MYCO.psiblast-non_iterative.spouge.1000	0.9917
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/psiblast-non_iterative/up_Q6XPZ9_Q6XPZ9_FUNHE.psiblast-non_iterative/up_Q6XPZ9_Q6XPZ9_FUNHE.psiblast-non_iterative.spouge.1000	0.7663
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/psiblast-non_iterative/up_Q3M5I1_Q3M5I1_ANAVT.psiblast-non_iterative/up_Q3M5I1_Q3M5I1_ANAVT.psiblast-non_iterative.spouge.1000	0.8038
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/psiblast-non_iterative/up_Q45095_Q45095_BACCI.psiblast-non_iterative/up_Q45095_Q45095_BACCI.psiblast-non_iterative.spouge.1000	0.0000
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/psiblast-non_iterative/up_Q41461_Q41461_SOLTU.psiblast-non_iterative/up_Q41461_Q41461_SOLTU.psiblast-non_iterative.spouge.1000	0.0703
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/psiblast-non_iterative/up_Q9FEH8_Q9FEH8_BRANA.psiblast-non_iterative/up_Q9FEH8_Q9FEH8_BRANA.psiblast-non_iterative.spouge.1000	0.7340
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/psiblast-non_iterative/up_Q20WY3_Q20WY3_RHOPB.psiblast-non_iterative/up_Q20WY3_Q20WY3_RHOPB.psiblast-non_iterative.spouge.1000	0.2766
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/psiblast-non_iterative/up_P67637_XERD_MYCBO.psiblast-non_iterative/up_P67637_XERD_MYCBO.psiblast-non_iterative.spouge.1000	0.2056
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/psiblast-non_iterative/pfam21_Q379A0_Q379A0_RHOPA.psiblast-non_iterative/pfam21_Q379A0_Q379A0_RHOPA.psiblast-non_iterative.spouge.1000	0.0934
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/psiblast-non_iterative/up_Q73X69_Q73X69_MYCPA.psiblast-non_iterative/up_Q73X69_Q73X69_MYCPA.psiblast-non_iterative.spouge.1000	0.2147
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/psiblast-non_iterative/pfam21_Q3XPL5_Q3XPL5_9PROT.psiblast-non_iterative/pfam21_Q3XPL5_Q3XPL5_9PROT.psiblast-non_iterative.spouge.1000	0.0000
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/psiblast-non_iterative/up_Q2L9C1_Q2L9C1_HUMAN.psiblast-non_iterative/up_Q2L9C1_Q2L9C1_HUMAN.psiblast-non_iterative.spouge.1000	0.8065
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/psiblast-non_iterative/pfam21_Q1UW50_Q1UW50_9MYCO.psiblast-non_iterative/pfam21_Q1UW50_Q1UW50_9MYCO.psiblast-non_iterative.spouge.1000	0.0743
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/psiblast-non_iterative/up_Q6G7M7_DDL_STAAS.psiblast-non_iterative/up_Q6G7M7_DDL_STAAS.psiblast-non_iterative.spouge.1000	0.1266
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/psiblast-non_iterative/up_Q1LKM7_Q1LKM7_RALME.psiblast-non_iterative/up_Q1LKM7_Q1LKM7_RALME.psiblast-non_iterative.spouge.1000	0.6172
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/psiblast-non_iterative/pfam21_Q33UM2_Q33UM2_9GAMM.psiblast-non_iterative/pfam21_Q33UM2_Q33UM2_9GAMM.psiblast-non_iterative.spouge.1000	0.8652
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/psiblast-non_iterative/up_Q7A5T6_Q7A5T6_STAAN.psiblast-non_iterative/up_Q7A5T6_Q7A5T6_STAAN.psiblast-non_iterative.spouge.1000	0.3703
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/psiblast-non_iterative/up_P37383_RAD51_CHICK.psiblast-non_iterative/up_P37383_RAD51_CHICK.psiblast-non_iterative.spouge.1000	0.2220
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/psiblast-non_iterative/up_Q3IKB8_DNLJ_PSEHT.psiblast-non_iterative/up_Q3IKB8_DNLJ_PSEHT.psiblast-non_iterative.spouge.1000	0.9364
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/psiblast-non_iterative/up_Q8P1Y9_Q8P1Y9_STRP8.psiblast-non_iterative/up_Q8P1Y9_Q8P1Y9_STRP8.psiblast-non_iterative.spouge.1000	0.2743
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/psiblast-non_iterative/up_Q6NHJ1_Q6NHJ1_CORDI.psiblast-non_iterative/up_Q6NHJ1_Q6NHJ1_CORDI.psiblast-non_iterative.spouge.1000	0.9304
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/psiblast-non_iterative/up_Q66GG4_Q66GG4_YERPS.psiblast-non_iterative/up_Q66GG4_Q66GG4_YERPS.psiblast-non_iterative.spouge.1000	0.9439
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/psiblast-non_iterative/up_Q4Z4R4_Q4Z4R4_PLABE.psiblast-non_iterative/up_Q4Z4R4_Q4Z4R4_PLABE.psiblast-non_iterative.spouge.1000	0.1105
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/psiblast-non_iterative/up_Q21HH3_EFTS_SACD2.psiblast-non_iterative/up_Q21HH3_EFTS_SACD2.psiblast-non_iterative.spouge.1000	0.6429
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/psiblast-non_iterative/up_Q08277_HSP82_MAIZE.psiblast-non_iterative/up_Q08277_HSP82_MAIZE.psiblast-non_iterative.spouge.1000	0.7916
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/psiblast-non_iterative/up_Q63RD4_Q63RD4_BURPS.psiblast-non_iterative/up_Q63RD4_Q63RD4_BURPS.psiblast-non_iterative.spouge.1000	1.0000
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/psiblast-non_iterative/up_Q8PBT2_Q8PBT2_XANCP.psiblast-non_iterative/up_Q8PBT2_Q8PBT2_XANCP.psiblast-non_iterative.spouge.1000	0.0049
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/psiblast-non_iterative/up_Q4EC64_Q4EC64_9RICK.psiblast-non_iterative/up_Q4EC64_Q4EC64_9RICK.psiblast-non_iterative.spouge.1000	0.3116
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/psiblast-non_iterative/up_Q7CKB5_Q7CKB5_YERPE.psiblast-non_iterative/up_Q7CKB5_Q7CKB5_YERPE.psiblast-non_iterative.spouge.1000	0.4536
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/psiblast-non_iterative/up_Q8THK3_GUAAB_METAC.psiblast-non_iterative/up_Q8THK3_GUAAB_METAC.psiblast-non_iterative.spouge.1000	0.8965
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/psiblast-non_iterative/pfam21_Q41RI4_Q41RI4_FERAC.psiblast-non_iterative/pfam21_Q41RI4_Q41RI4_FERAC.psiblast-non_iterative.spouge.1000	0.0590
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/psiblast-non_iterative/up_Q7UIA9_Q7UIA9_RHOBA.psiblast-non_iterative/up_Q7UIA9_Q7UIA9_RHOBA.psiblast-non_iterative.spouge.1000	0.9973
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/psiblast-non_iterative/up_Q1ZMJ0_Q1ZMJ0_PHOAS.psiblast-non_iterative/up_Q1ZMJ0_Q1ZMJ0_PHOAS.psiblast-non_iterative.spouge.1000	0.9417
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/psiblast-non_iterative/pfam21_Q33PF7_Q33PF7_9GAMM.psiblast-non_iterative/pfam21_Q33PF7_Q33PF7_9GAMM.psiblast-non_iterative.spouge.1000	0.9410
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/psiblast-non_iterative/up_Q7TUB3_Q7TUB3_PROMP.psiblast-non_iterative/up_Q7TUB3_Q7TUB3_PROMP.psiblast-non_iterative.spouge.1000	0.0212
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/psiblast-non_iterative/up_O66971_O66971_AQUAE.psiblast-non_iterative/up_O66971_O66971_AQUAE.psiblast-non_iterative.spouge.1000	0.3332
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/psiblast-non_iterative/pfam21_Q4BSM5_Q4BSM5_BURVI.psiblast-non_iterative/pfam21_Q4BSM5_Q4BSM5_BURVI.psiblast-non_iterative.spouge.1000	0.5764
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/psiblast-non_iterative/up_Q8R837_Q8R837_THETN.psiblast-non_iterative/up_Q8R837_Q8R837_THETN.psiblast-non_iterative.spouge.1000	0.1039
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/psiblast-non_iterative/pfam21_Q3QAK9_Q3QAK9_9GAMM.psiblast-non_iterative/pfam21_Q3QAK9_Q3QAK9_9GAMM.psiblast-non_iterative.spouge.1000	0.0377
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/psiblast-non_iterative/up_Q64D97_Q64D97_9ARCH.psiblast-non_iterative/up_Q64D97_Q64D97_9ARCH.psiblast-non_iterative.spouge.1000	0.0465
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/psiblast-non_iterative/up_Q8MSX9_Q8MSX9_DROME.psiblast-non_iterative/up_Q8MSX9_Q8MSX9_DROME.psiblast-non_iterative.spouge.1000	0.1348
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/psiblast-non_iterative/up_Q2K578_Q2K578_RHIEC.psiblast-non_iterative/up_Q2K578_Q2K578_RHIEC.psiblast-non_iterative.spouge.1000	0.8992
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/psiblast-non_iterative/up_Q9C4F5_Q9C4F5_9EURY.psiblast-non_iterative/up_Q9C4F5_Q9C4F5_9EURY.psiblast-non_iterative.spouge.1000	0.8838
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/psiblast-non_iterative/up_Q3SM86_Q3SM86_THIDA.psiblast-non_iterative/up_Q3SM86_Q3SM86_THIDA.psiblast-non_iterative.spouge.1000	0.9951
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/psiblast-non_iterative/up_Q8RK20_Q8RK20_PSEPU.psiblast-non_iterative/up_Q8RK20_Q8RK20_PSEPU.psiblast-non_iterative.spouge.1000	0.6514
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/psiblast-non_iterative/up_Q5RDK4_Q5RDK4_PONAB.psiblast-non_iterative/up_Q5RDK4_Q5RDK4_PONAB.psiblast-non_iterative.spouge.1000	0.0379
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/psiblast-non_iterative/up_Q4SQA0_Q4SQA0_TETNG.psiblast-non_iterative/up_Q4SQA0_Q4SQA0_TETNG.psiblast-non_iterative.spouge.1000	0.0187
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/psiblast-non_iterative/up_Q3BQ87_Q3BQ87_XANC5.psiblast-non_iterative/up_Q3BQ87_Q3BQ87_XANC5.psiblast-non_iterative.spouge.1000	0.6629
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/psiblast-non_iterative/up_Q7CIP7_Q7CIP7_YERPE.psiblast-non_iterative/up_Q7CIP7_Q7CIP7_YERPE.psiblast-non_iterative.spouge.1000	0.2441
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/psiblast-non_iterative/up_Q5F326_Q5F326_CHICK.psiblast-non_iterative/up_Q5F326_Q5F326_CHICK.psiblast-non_iterative.spouge.1000	0.2584
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/psiblast-non_iterative/pfam21_Q1X4C5_Q1X4C5_9FIRM.psiblast-non_iterative/pfam21_Q1X4C5_Q1X4C5_9FIRM.psiblast-non_iterative.spouge.1000	0.7204
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/psiblast-non_iterative/pfam21_Q4BNE7_Q4BNE7_BURVI.psiblast-non_iterative/pfam21_Q4BNE7_Q4BNE7_BURVI.psiblast-non_iterative.spouge.1000	0.2033
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/psiblast-non_iterative/up_Q316S6_Q316S6_DESDG.psiblast-non_iterative/up_Q316S6_Q316S6_DESDG.psiblast-non_iterative.spouge.1000	0.0597
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/psiblast-non_iterative/pfam21_Q33Q29_Q33Q29_9GAMM.psiblast-non_iterative/pfam21_Q33Q29_Q33Q29_9GAMM.psiblast-non_iterative.spouge.1000	0.6084
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/psiblast-non_iterative/pfam21_Q2WVX8_Q2WVX8_CLOBE.psiblast-non_iterative/pfam21_Q2WVX8_Q2WVX8_CLOBE.psiblast-non_iterative.spouge.1000	0.1616
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/psiblast-non_iterative/up_Q7DC81_Q7DC81_PSEAE.psiblast-non_iterative/up_Q7DC81_Q7DC81_PSEAE.psiblast-non_iterative.spouge.1000	0.0111
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/psiblast-non_iterative/pfam21_P91550_P91550_CAEEL.psiblast-non_iterative/pfam21_P91550_P91550_CAEEL.psiblast-non_iterative.spouge.1000	0.7901
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/psiblast-non_iterative/up_Q9S384_Q9S384_MYCLE.psiblast-non_iterative/up_Q9S384_Q9S384_MYCLE.psiblast-non_iterative.spouge.1000	0.2817
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/psiblast-non_iterative/up_Q98G92_Q98G92_RHILO.psiblast-non_iterative/up_Q98G92_Q98G92_RHILO.psiblast-non_iterative.spouge.1000	0.5070
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/psiblast-non_iterative/up_Q4FS76_Q4FS76_PSYA2.psiblast-non_iterative/up_Q4FS76_Q4FS76_PSYA2.psiblast-non_iterative.spouge.1000	0.9900
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/psiblast-non_iterative/up_Q4ZZ46_Q4ZZ46_PSEU2.psiblast-non_iterative/up_Q4ZZ46_Q4ZZ46_PSEU2.psiblast-non_iterative.spouge.1000	0.9600
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/psiblast-non_iterative/up_Q5KXK4_Q5KXK4_GEOKA.psiblast-non_iterative/up_Q5KXK4_Q5KXK4_GEOKA.psiblast-non_iterative.spouge.1000	0.9282
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/psiblast-non_iterative/up_Q3R518_Q3R518_XYLFA.psiblast-non_iterative/up_Q3R518_Q3R518_XYLFA.psiblast-non_iterative.spouge.1000	0.4237
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/psiblast-non_iterative/up_Q4C3Y2_Q4C3Y2_CROWT.psiblast-non_iterative/up_Q4C3Y2_Q4C3Y2_CROWT.psiblast-non_iterative.spouge.1000	0.0640
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/psiblast-non_iterative/up_Q4FTY9_Q4FTY9_PSYA2.psiblast-non_iterative/up_Q4FTY9_Q4FTY9_PSYA2.psiblast-non_iterative.spouge.1000	0.3443
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/psiblast-non_iterative/up_Q5VDC5_Q5VDC5_ASPFL.psiblast-non_iterative/up_Q5VDC5_Q5VDC5_ASPFL.psiblast-non_iterative.spouge.1000	0.0123
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/psiblast-non_iterative/up_Q2L227_Q2L227_BORA1.psiblast-non_iterative/up_Q2L227_Q2L227_BORA1.psiblast-non_iterative.spouge.1000	0.4845
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/psiblast-non_iterative/pfam21_Q4APA8_Q4APA8_9CHLB.psiblast-non_iterative/pfam21_Q4APA8_Q4APA8_9CHLB.psiblast-non_iterative.spouge.1000	0.3408
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/psiblast-non_iterative/up_Q972B2_Q972B2_SULTO.psiblast-non_iterative/up_Q972B2_Q972B2_SULTO.psiblast-non_iterative.spouge.1000	0.0284
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/psiblast-non_iterative/up_Q5CV93_Q5CV93_CRYPV.psiblast-non_iterative/up_Q5CV93_Q5CV93_CRYPV.psiblast-non_iterative.spouge.1000	0.1009
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/psiblast-non_iterative/up_Q6N1B0_Q6N1B0_RHOPA.psiblast-non_iterative/up_Q6N1B0_Q6N1B0_RHOPA.psiblast-non_iterative.spouge.1000	0.0292
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/psiblast-non_iterative/pfam21_Q6BS14_Q6BS14_DEBHA.psiblast-non_iterative/pfam21_Q6BS14_Q6BS14_DEBHA.psiblast-non_iterative.spouge.1000	0.7616
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/psiblast-non_iterative/up_Q8DMV6_URE1_THEEB.psiblast-non_iterative/up_Q8DMV6_URE1_THEEB.psiblast-non_iterative.spouge.1000	0.8798
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/psiblast-non_iterative/up_Q2GK25_OBG_ANAPZ.psiblast-non_iterative/up_Q2GK25_OBG_ANAPZ.psiblast-non_iterative.spouge.1000	0.8282
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/psiblast-non_iterative/pfam21_Q2XGT8_Q2XGT8_PSEPU.psiblast-non_iterative/pfam21_Q2XGT8_Q2XGT8_PSEPU.psiblast-non_iterative.spouge.1000	0.2466
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/psiblast-non_iterative/up_Q8Y3U7_Q8Y3U7_LISMO.psiblast-non_iterative/up_Q8Y3U7_Q8Y3U7_LISMO.psiblast-non_iterative.spouge.1000	0.1664
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/psiblast-non_iterative/pfam21_Q4B4K0_Q4B4K0_9BURK.psiblast-non_iterative/pfam21_Q4B4K0_Q4B4K0_9BURK.psiblast-non_iterative.spouge.1000	0.0448
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/psiblast-non_iterative/up_Q4C8I9_Q4C8I9_CROWT.psiblast-non_iterative/up_Q4C8I9_Q4C8I9_CROWT.psiblast-non_iterative.spouge.1000	0.9771
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/psiblast-non_iterative/up_Q72BR5_Q72BR5_DESVH.psiblast-non_iterative/up_Q72BR5_Q72BR5_DESVH.psiblast-non_iterative.spouge.1000	0.1637
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/psiblast-non_iterative/up_O93775_O93775_HALSA.psiblast-non_iterative/up_O93775_O93775_HALSA.psiblast-non_iterative.spouge.1000	0.0019
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/psiblast-non_iterative/pfam21_Q2AJQ0_Q2AJQ0_9BACI.psiblast-non_iterative/pfam21_Q2AJQ0_Q2AJQ0_9BACI.psiblast-non_iterative.spouge.1000	0.3059
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/psiblast-non_iterative/up_Q9HNT7_Q9HNT7_HALSA.psiblast-non_iterative/up_Q9HNT7_Q9HNT7_HALSA.psiblast-non_iterative.spouge.1000	0.0000
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/psiblast-non_iterative/up_Q7TUN9_Q7TUN9_PROMM.psiblast-non_iterative/up_Q7TUN9_Q7TUN9_PROMM.psiblast-non_iterative.spouge.1000	0.5740
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/psiblast-non_iterative/pfam21_Q423K9_Q423K9_DESHA.psiblast-non_iterative/pfam21_Q423K9_Q423K9_DESHA.psiblast-non_iterative.spouge.1000	0.1395
