

tap.pl 1.8

EPQ (Threshold for 0.5 Quantile)	Unweighted Average TAP
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/psiblast/pfam21_Q1UW50_Q1UW50_9MYCO.psiblast/pfam21_Q1UW50_Q1UW50_9MYCO.psiblast.spouge.1000	0.0244
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/psiblast/up_Q6G7M7_DDL_STAAS.psiblast/up_Q6G7M7_DDL_STAAS.psiblast.spouge.1000	0.1195
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/psiblast/up_Q1LKM7_Q1LKM7_RALME.psiblast/up_Q1LKM7_Q1LKM7_RALME.psiblast.spouge.1000	0.4628
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/psiblast/pfam21_Q33UM2_Q33UM2_9GAMM.psiblast/pfam21_Q33UM2_Q33UM2_9GAMM.psiblast.spouge.1000	0.8194
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/psiblast/up_Q7A5T6_Q7A5T6_STAAN.psiblast/up_Q7A5T6_Q7A5T6_STAAN.psiblast.spouge.1000	0.3647
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/psiblast/up_P37383_RAD51_CHICK.psiblast/up_P37383_RAD51_CHICK.psiblast.spouge.1000	0.1887
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/psiblast/up_Q3IKB8_DNLJ_PSEHT.psiblast/up_Q3IKB8_DNLJ_PSEHT.psiblast.spouge.1000	0.9386
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/psiblast/up_Q8P1Y9_Q8P1Y9_STRP8.psiblast/up_Q8P1Y9_Q8P1Y9_STRP8.psiblast.spouge.1000	0.1817
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/psiblast/up_Q6NHJ1_Q6NHJ1_CORDI.psiblast/up_Q6NHJ1_Q6NHJ1_CORDI.psiblast.spouge.1000	0.9299
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/psiblast/up_Q66GG4_Q66GG4_YERPS.psiblast/up_Q66GG4_Q66GG4_YERPS.psiblast.spouge.1000	0.9320
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/psiblast/up_Q4Z4R4_Q4Z4R4_PLABE.psiblast/up_Q4Z4R4_Q4Z4R4_PLABE.psiblast.spouge.1000	0.0714
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/psiblast/up_Q21HH3_EFTS_SACD2.psiblast/up_Q21HH3_EFTS_SACD2.psiblast.spouge.1000	0.0394
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/psiblast/up_Q08277_HSP82_MAIZE.psiblast/up_Q08277_HSP82_MAIZE.psiblast.spouge.1000	0.8338
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/psiblast/up_Q63RD4_Q63RD4_BURPS.psiblast/up_Q63RD4_Q63RD4_BURPS.psiblast.spouge.1000	0.9500
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/psiblast/up_Q8PBT2_Q8PBT2_XANCP.psiblast/up_Q8PBT2_Q8PBT2_XANCP.psiblast.spouge.1000	0.0450
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/psiblast/up_Q4EC64_Q4EC64_9RICK.psiblast/up_Q4EC64_Q4EC64_9RICK.psiblast.spouge.1000	0.4424
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/psiblast/up_Q7CKB5_Q7CKB5_YERPE.psiblast/up_Q7CKB5_Q7CKB5_YERPE.psiblast.spouge.1000	0.9794
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/psiblast/up_Q8THK3_GUAAB_METAC.psiblast/up_Q8THK3_GUAAB_METAC.psiblast.spouge.1000	0.8101
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/psiblast/pfam21_Q41RI4_Q41RI4_FERAC.psiblast/pfam21_Q41RI4_Q41RI4_FERAC.psiblast.spouge.1000	0.7917
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/psiblast/up_Q7UIA9_Q7UIA9_RHOBA.psiblast/up_Q7UIA9_Q7UIA9_RHOBA.psiblast.spouge.1000	0.9867
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/psiblast/up_Q1ZMJ0_Q1ZMJ0_PHOAS.psiblast/up_Q1ZMJ0_Q1ZMJ0_PHOAS.psiblast.spouge.1000	0.9416
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/psiblast/pfam21_Q33PF7_Q33PF7_9GAMM.psiblast/pfam21_Q33PF7_Q33PF7_9GAMM.psiblast.spouge.1000	0.9388
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/psiblast/up_Q7TUB3_Q7TUB3_PROMP.psiblast/up_Q7TUB3_Q7TUB3_PROMP.psiblast.spouge.1000	0.0308
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/psiblast/up_O66971_O66971_AQUAE.psiblast/up_O66971_O66971_AQUAE.psiblast.spouge.1000	0.1493
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/psiblast/pfam21_Q4BSM5_Q4BSM5_BURVI.psiblast/pfam21_Q4BSM5_Q4BSM5_BURVI.psiblast.spouge.1000	0.7727
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/psiblast/up_Q8R837_Q8R837_THETN.psiblast/up_Q8R837_Q8R837_THETN.psiblast.spouge.1000	0.1059
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/psiblast/pfam21_Q3QAK9_Q3QAK9_9GAMM.psiblast/pfam21_Q3QAK9_Q3QAK9_9GAMM.psiblast.spouge.1000	0.3246
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/psiblast/up_Q64D97_Q64D97_9ARCH.psiblast/up_Q64D97_Q64D97_9ARCH.psiblast.spouge.1000	0.5651
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/psiblast/up_Q8MSX9_Q8MSX9_DROME.psiblast/up_Q8MSX9_Q8MSX9_DROME.psiblast.spouge.1000	0.5435
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/psiblast/up_Q2K578_Q2K578_RHIEC.psiblast/up_Q2K578_Q2K578_RHIEC.psiblast.spouge.1000	0.8998
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/psiblast/up_Q9C4F5_Q9C4F5_9EURY.psiblast/up_Q9C4F5_Q9C4F5_9EURY.psiblast.spouge.1000	0.5306
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/psiblast/up_Q3SM86_Q3SM86_THIDA.psiblast/up_Q3SM86_Q3SM86_THIDA.psiblast.spouge.1000	0.9820
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/psiblast/up_Q8RK20_Q8RK20_PSEPU.psiblast/up_Q8RK20_Q8RK20_PSEPU.psiblast.spouge.1000	0.7399
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/psiblast/up_Q5RDK4_Q5RDK4_PONAB.psiblast/up_Q5RDK4_Q5RDK4_PONAB.psiblast.spouge.1000	0.0138
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/psiblast/up_Q4SQA0_Q4SQA0_TETNG.psiblast/up_Q4SQA0_Q4SQA0_TETNG.psiblast.spouge.1000	0.0219
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/psiblast/up_Q3BQ87_Q3BQ87_XANC5.psiblast/up_Q3BQ87_Q3BQ87_XANC5.psiblast.spouge.1000	0.8315
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/psiblast/up_Q7CIP7_Q7CIP7_YERPE.psiblast/up_Q7CIP7_Q7CIP7_YERPE.psiblast.spouge.1000	0.2454
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/psiblast/up_Q5F326_Q5F326_CHICK.psiblast/up_Q5F326_Q5F326_CHICK.psiblast.spouge.1000	0.2821
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/psiblast/pfam21_Q1X4C5_Q1X4C5_9FIRM.psiblast/pfam21_Q1X4C5_Q1X4C5_9FIRM.psiblast.spouge.1000	0.4847
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/psiblast/pfam21_Q4BNE7_Q4BNE7_BURVI.psiblast/pfam21_Q4BNE7_Q4BNE7_BURVI.psiblast.spouge.1000	0.2106
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/psiblast/up_Q316S6_Q316S6_DESDG.psiblast/up_Q316S6_Q316S6_DESDG.psiblast.spouge.1000	0.4609
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/psiblast/pfam21_Q33Q29_Q33Q29_9GAMM.psiblast/pfam21_Q33Q29_Q33Q29_9GAMM.psiblast.spouge.1000	0.9685
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/psiblast/pfam21_Q2WVX8_Q2WVX8_CLOBE.psiblast/pfam21_Q2WVX8_Q2WVX8_CLOBE.psiblast.spouge.1000	0.1553
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/psiblast/up_Q7DC81_Q7DC81_PSEAE.psiblast/up_Q7DC81_Q7DC81_PSEAE.psiblast.spouge.1000	0.4010
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/psiblast/pfam21_P91550_P91550_CAEEL.psiblast/pfam21_P91550_P91550_CAEEL.psiblast.spouge.1000	0.8045
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/psiblast/up_Q9S384_Q9S384_MYCLE.psiblast/up_Q9S384_Q9S384_MYCLE.psiblast.spouge.1000	0.2212
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/psiblast/up_Q98G92_Q98G92_RHILO.psiblast/up_Q98G92_Q98G92_RHILO.psiblast.spouge.1000	0.5254
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/psiblast/up_Q4FS76_Q4FS76_PSYA2.psiblast/up_Q4FS76_Q4FS76_PSYA2.psiblast.spouge.1000	0.9966
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/psiblast/up_Q4ZZ46_Q4ZZ46_PSEU2.psiblast/up_Q4ZZ46_Q4ZZ46_PSEU2.psiblast.spouge.1000	0.9949
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/psiblast/up_Q5KXK4_Q5KXK4_GEOKA.psiblast/up_Q5KXK4_Q5KXK4_GEOKA.psiblast.spouge.1000	0.6955
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/psiblast/up_Q3R518_Q3R518_XYLFA.psiblast/up_Q3R518_Q3R518_XYLFA.psiblast.spouge.1000	0.4234
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/psiblast/up_Q4C3Y2_Q4C3Y2_CROWT.psiblast/up_Q4C3Y2_Q4C3Y2_CROWT.psiblast.spouge.1000	0.3164
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/psiblast/up_Q4FTY9_Q4FTY9_PSYA2.psiblast/up_Q4FTY9_Q4FTY9_PSYA2.psiblast.spouge.1000	0.6770
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/psiblast/up_Q5VDC5_Q5VDC5_ASPFL.psiblast/up_Q5VDC5_Q5VDC5_ASPFL.psiblast.spouge.1000	0.0126
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/psiblast/up_Q2L227_Q2L227_BORA1.psiblast/up_Q2L227_Q2L227_BORA1.psiblast.spouge.1000	0.4705
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/psiblast/pfam21_Q4APA8_Q4APA8_9CHLB.psiblast/pfam21_Q4APA8_Q4APA8_9CHLB.psiblast.spouge.1000	0.6726
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/psiblast/up_Q972B2_Q972B2_SULTO.psiblast/up_Q972B2_Q972B2_SULTO.psiblast.spouge.1000	0.4779
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/psiblast/up_Q5CV93_Q5CV93_CRYPV.psiblast/up_Q5CV93_Q5CV93_CRYPV.psiblast.spouge.1000	0.6789
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/psiblast/up_Q6N1B0_Q6N1B0_RHOPA.psiblast/up_Q6N1B0_Q6N1B0_RHOPA.psiblast.spouge.1000	0.5428
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/psiblast/pfam21_Q6BS14_Q6BS14_DEBHA.psiblast/pfam21_Q6BS14_Q6BS14_DEBHA.psiblast.spouge.1000	0.7649
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/psiblast/up_Q8DMV6_URE1_THEEB.psiblast/up_Q8DMV6_URE1_THEEB.psiblast.spouge.1000	0.8564
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/psiblast/up_Q2GK25_OBG_ANAPZ.psiblast/up_Q2GK25_OBG_ANAPZ.psiblast.spouge.1000	0.6635
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/psiblast/pfam21_Q2XGT8_Q2XGT8_PSEPU.psiblast/pfam21_Q2XGT8_Q2XGT8_PSEPU.psiblast.spouge.1000	0.5329
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/psiblast/up_Q8Y3U7_Q8Y3U7_LISMO.psiblast/up_Q8Y3U7_Q8Y3U7_LISMO.psiblast.spouge.1000	0.6478
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/psiblast/pfam21_Q4B4K0_Q4B4K0_9BURK.psiblast/pfam21_Q4B4K0_Q4B4K0_9BURK.psiblast.spouge.1000	0.0000
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/psiblast/up_Q4C8I9_Q4C8I9_CROWT.psiblast/up_Q4C8I9_Q4C8I9_CROWT.psiblast.spouge.1000	0.9980
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/psiblast/up_Q72BR5_Q72BR5_DESVH.psiblast/up_Q72BR5_Q72BR5_DESVH.psiblast.spouge.1000	0.1705
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/psiblast/up_O93775_O93775_HALSA.psiblast/up_O93775_O93775_HALSA.psiblast.spouge.1000	0.0000
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/psiblast/pfam21_Q2AJQ0_Q2AJQ0_9BACI.psiblast/pfam21_Q2AJQ0_Q2AJQ0_9BACI.psiblast.spouge.1000	0.3094
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/psiblast/up_Q9HNT7_Q9HNT7_HALSA.psiblast/up_Q9HNT7_Q9HNT7_HALSA.psiblast.spouge.1000	0.0000
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/psiblast/up_Q7TUN9_Q7TUN9_PROMM.psiblast/up_Q7TUN9_Q7TUN9_PROMM.psiblast.spouge.1000	0.7949
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/psiblast/pfam21_Q423K9_Q423K9_DESHA.psiblast/pfam21_Q423K9_Q423K9_DESHA.psiblast.spouge.1000	0.1441
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/psiblast/pfam21_Q41PP5_Q41PP5_METBU.psiblast/pfam21_Q41PP5_Q41PP5_METBU.psiblast.spouge.1000	0.1712
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/psiblast/up_Q8ZW38_Q8ZW38_PYRAE.psiblast/up_Q8ZW38_Q8ZW38_PYRAE.psiblast.spouge.1000	0.7647
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/psiblast/up_O29217_O29217_ARCFU.psiblast/up_O29217_O29217_ARCFU.psiblast.spouge.1000	0.0000
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/psiblast/up_Q82MC8_Q82MC8_STRAW.psiblast/up_Q82MC8_Q82MC8_STRAW.psiblast.spouge.1000	0.0000
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/psiblast/up_Q4K7R9_Q4K7R9_PSEF5.psiblast/up_Q4K7R9_Q4K7R9_PSEF5.psiblast.spouge.1000	0.0810
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/psiblast/up_Q2NFN7_Q2NFN7_METST.psiblast/up_Q2NFN7_Q2NFN7_METST.psiblast.spouge.1000	0.4156
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/psiblast/pfam21_Q26XD4_Q26XD4_XANP2.psiblast/pfam21_Q26XD4_Q26XD4_XANP2.psiblast.spouge.1000	0.4180
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/psiblast/up_Q8TKH5_Q8TKH5_METAC.psiblast/up_Q8TKH5_Q8TKH5_METAC.psiblast.spouge.1000	0.0205
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/psiblast/up_Q331Q2_Q331Q2_9ACTO.psiblast/up_Q331Q2_Q331Q2_9ACTO.psiblast.spouge.1000	0.2033
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/psiblast/up_Q2H719_Q2H719_CHAGB.psiblast/up_Q2H719_Q2H719_CHAGB.psiblast.spouge.1000	0.0623
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/psiblast/up_Q1ZZK0_Q1ZZK0_9BACT.psiblast/up_Q1ZZK0_Q1ZZK0_9BACT.psiblast.spouge.1000	0.9028
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/psiblast/up_Q9C104_GDE1_SCHPO.psiblast/up_Q9C104_GDE1_SCHPO.psiblast.spouge.1000	0.0117
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/psiblast/up_O69146_O69146_BACSU.psiblast/up_O69146_O69146_BACSU.psiblast.spouge.1000	0.2894
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/psiblast/up_Q6TBN8_Q6TBN8_9NOST.psiblast/up_Q6TBN8_Q6TBN8_9NOST.psiblast.spouge.1000	0.0000
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/psiblast/up_Q8NJX5_Q8NJX5_9FUNG.psiblast/up_Q8NJX5_Q8NJX5_9FUNG.psiblast.spouge.1000	0.4424
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/psiblast/pfam21_Q96I86_Q96I86_HUMAN.psiblast/pfam21_Q96I86_Q96I86_HUMAN.psiblast.spouge.1000	0.0055
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/psiblast/pfam21_Q50QX4_Q50QX4_ENTHI.psiblast/pfam21_Q50QX4_Q50QX4_ENTHI.psiblast.spouge.1000	0.0703
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/psiblast/up_Q9ZFY2_Q9ZFY2_9DEIN.psiblast/up_Q9ZFY2_Q9ZFY2_9DEIN.psiblast.spouge.1000	0.9232
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/psiblast/pfam21_Q2PMV6_Q2PMV6_CYPCA.psiblast/pfam21_Q2PMV6_Q2PMV6_CYPCA.psiblast.spouge.1000	0.4282
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/psiblast/pfam21_Q9XUC3_Q9XUC3_CAEEL.psiblast/pfam21_Q9XUC3_Q9XUC3_CAEEL.psiblast.spouge.1000	0.6725
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/psiblast/up_Q7QGM3_Q7QGM3_ANOGA.psiblast/up_Q7QGM3_Q7QGM3_ANOGA.psiblast.spouge.1000	0.4119
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/psiblast/pfam21_Q3XMF2_Q3XMF2_9PROT.psiblast/pfam21_Q3XMF2_Q3XMF2_9PROT.psiblast.spouge.1000	0.2839
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/psiblast/up_Q9AIH1_Q9AIH1_CARRU.psiblast/up_Q9AIH1_Q9AIH1_CARRU.psiblast.spouge.1000	0.0266
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/psiblast/pfam21_Q7R2C6_Q7R2C6_GIALA.psiblast/pfam21_Q7R2C6_Q7R2C6_GIALA.psiblast.spouge.1000	0.0091
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/psiblast/up_Q94FS0_Q94FS0_LOLRI.psiblast/up_Q94FS0_Q94FS0_LOLRI.psiblast.spouge.1000	0.7295
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/psiblast/up_Q940A2_P2C31_ARATH.psiblast/up_Q940A2_P2C31_ARATH.psiblast.spouge.1000	0.5000
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/psiblast/up_Q8VYB2_Q8VYB2_ARATH.psiblast/up_Q8VYB2_Q8VYB2_ARATH.psiblast.spouge.1000	0.0011
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/psiblast/pfam21_Q1SJT6_Q1SJT6_MEDTR.psiblast/pfam21_Q1SJT6_Q1SJT6_MEDTR.psiblast.spouge.1000	0.7747
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/psiblast/pfam21_Q50PU3_Q50PU3_ENTHI.psiblast/pfam21_Q50PU3_Q50PU3_ENTHI.psiblast.spouge.1000	0.0000
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/psiblast/up_Q1L5Y1_Q1L5Y1_9FILI.psiblast/up_Q1L5Y1_Q1L5Y1_9FILI.psiblast.spouge.1000	0.1938
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/psiblast/up_Q3UHC8_Q3UHC8_MOUSE.psiblast/up_Q3UHC8_Q3UHC8_MOUSE.psiblast.spouge.1000	0.7421
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/psiblast/up_Q6TLZ7_Q6TLZ7_MYCUL.psiblast/up_Q6TLZ7_Q6TLZ7_MYCUL.psiblast.spouge.1000	0.1479
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/psiblast/pfam21_Q35QU1_Q35QU1_9BRAD.psiblast/pfam21_Q35QU1_Q35QU1_9BRAD.psiblast.spouge.1000	0.5291
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/psiblast/up_Q2JS57_Q2JS57_SYNJA.psiblast/up_Q2JS57_Q2JS57_SYNJA.psiblast.spouge.1000	0.0000
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/psiblast/pfam21_Q25VU5_Q25VU5_MYCVN.psiblast/pfam21_Q25VU5_Q25VU5_MYCVN.psiblast.spouge.1000	0.5240
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/psiblast/up_Q5E2L7_HLDE_VIBF1.psiblast/up_Q5E2L7_HLDE_VIBF1.psiblast.spouge.1000	0.9296
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/psiblast/up_Q9RFK9_Q9RFK9_STIAU.psiblast/up_Q9RFK9_Q9RFK9_STIAU.psiblast.spouge.1000	0.5162
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/psiblast/pfam21_Q9I181_Q9I181_PSEAE.psiblast/pfam21_Q9I181_Q9I181_PSEAE.psiblast.spouge.1000	0.5086
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/psiblast/up_Q9KJ00_Q9KJ00_SORCE.psiblast/up_Q9KJ00_Q9KJ00_SORCE.psiblast.spouge.1000	0.2116
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/psiblast/up_Q4LD27_Q4LD27_MICAE.psiblast/up_Q4LD27_Q4LD27_MICAE.psiblast.spouge.1000	0.0000
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/psiblast/up_Q92Q05_Q92Q05_RHIME.psiblast/up_Q92Q05_Q92Q05_RHIME.psiblast.spouge.1000	0.7733
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/psiblast/pfam21_Q2DXF2_Q2DXF2_ACICE.psiblast/pfam21_Q2DXF2_Q2DXF2_ACICE.psiblast.spouge.1000	0.0000
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/psiblast/up_Q9AKJ4_Q9AKJ4_RICRI.psiblast/up_Q9AKJ4_Q9AKJ4_RICRI.psiblast.spouge.1000	0.0059
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/psiblast/up_Q3IKL4_Q3IKL4_PSEHT.psiblast/up_Q3IKL4_Q3IKL4_PSEHT.psiblast.spouge.1000	0.0258
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/psiblast/pfam21_Q2XA71_Q2XA71_PSEPU.psiblast/pfam21_Q2XA71_Q2XA71_PSEPU.psiblast.spouge.1000	0.3558
